,Name,Type,Betweenness,Closeness,Degree
3722,ΟΙΚΟΝΟΜΙΚΟ ΣΥΝΕΔΡΙΟ ΔΕΛΦΩΝ,Organizaion,1.691818563702538e-13,0.17780230948500939,2
3723,Fédération des Organisations de producteurs de la Pêche Artisanale,Organizaion,1.4718081787267754e-14,0.1911282727443963,4
3724,Vytautas Magnus University,Organizaion,2.914301475440632e-14,0.18189477458098055,2
3725,Cosmetics Consultants Europe,Organizaion,0.0,0.18292770867135388,1
3726,Boury,Organizaion,8.117249141214521e-16,0.19117148347714685,2
3727,Index Industry Association,Organizaion,2.660230775830841e-14,0.20560047008287236,2
3728,TotalEnergies SE,Organizaion,1.3734872774328968e-11,0.2679005174780864,18
3729,Alzheimer Europe,Organizaion,2.473956742739759e-15,0.19398933221174985,2
3730,Deliveroo,Organizaion,1.7002425617018934e-12,0.22132792391920778,10
3731,Finarvedi,Organizaion,1.7644209424031075e-13,0.21268969564852855,2
3732,Eesti Põllumajandus-Kaubanduskoda,Organizaion,3.253660976906533e-13,0.1996026437957353,2
3733,Nielsen Holdings,Organizaion,8.528074717944176e-14,0.19910132642649714,2
3734,Paris EUROPLACE,Organizaion,4.03794746102702e-14,0.19908179481645707,2
3735,POST Luxembourg,Organizaion,0.0,0.18393242336904309,1
3736,Euro Foie Gras,Organizaion,6.833600441817928e-13,0.21660333859881314,4
3737,AEROCAMPUS Aquitaine,Organizaion,5.3848557856659714e-14,0.23192082647650394,4
3738,ΕΝΩΣΗ ΘΕΣΜΙΚΩΝ ΕΠΕΝΔΥΤΩΝ - HELLENIC FUND AND ASSET MANAGEMENT ASSOCIATION,Organizaion,3.100613808023609e-14,0.18774400059207727,2
3739,RUSI Europe,Organizaion,0.0,0.19232737542409825,1
3740,2030 sekretariatet,Organizaion,0.0,0.20145327483174175,1
3741,Raiffeisen Bank Kosovo J.S.C.,Organizaion,0.0,0.1568557736899057,1
3742,State Street Corporation,Organizaion,2.4410303307325718e-14,0.21054051250129682,2
3743,Public Affairs Community of Europe,Organizaion,5.4123566509840414e-17,0.16874823302456304,2
3744,Comité Européen de Coordination,Organizaion,0.0,0.19651018669145556,1
3745,VEP S.R.L.,Organizaion,2.7787579435360427e-13,0.19456961515598933,2
3746,AFL-CIO,Organizaion,1.2412592617797635e-13,0.21772342023388047,5
3747,European Fund and Asset Management Association,Organizaion,3.4343351460638937e-13,0.20394340153555493,5
3748,RELOOP,Organizaion,3.179205010539054e-13,0.2110221482790891,6
3749,PET Europe - Producers' Association,Organizaion,0.0,0.17476447184857305,1
3750,Dreikönigsaktion - Hilfswerk der Katholischen Jungschar,Organizaion,2.9713375927870976e-15,0.2229619863766205,2
3751,Amazon Europe Core SARL,Organizaion,4.6967162529743095e-11,0.28129071604801376,35
3752,European Society of Radiology,Organizaion,0.0,0.18183610200168449,1
3753,Federation of European Screen Directors - Fédération Européenne des Réalisateurs de l'Audiovisuel,Organizaion,0.0,0.198295909792656,1
3754,Association Générale des Producteurs de Blé et autres céréales,Organizaion,4.917593969956988e-14,0.18421625939508368,3
3755,Centre on European Relations (Scotland),Organizaion,0.0,0.1969946999553476,1
3756,Federation of European Motorcyclists' Associations,Organizaion,0.0,0.18297718871156793,1
3757,European Citizen Action Service,Organizaion,7.439153181910923e-13,0.2197128813632722,5
3758,Finnish Fur Breeders' Association,Organizaion,0.0,0.1767000435350457,1
3759,Chanel Limited,Organizaion,6.085169585579803e-14,0.2210001306790957,4
3760,Hewlett Packard Enterprise,Organizaion,3.4872386376209215e-12,0.24217761760423875,6
3761,European Entrepreneurs CEA-PME,Organizaion,6.248062192298991e-13,0.22514866424070293,5
3762,FoodDrinkEurope,Organizaion,1.5662265712071638e-11,0.25262031020489456,23
3763,Capgemini Invent - the Netherlands,Organizaion,9.930348309343594e-12,0.2672372925994206,16
3764,RESPIRE – Association nationale pour l’amélioration de la qualité de l’air et la défense des victimes de la pollution de l’air,Organizaion,3.25584639056905e-15,0.21274320697752433,2
3765,Killybegs Fishermen's Organisation,Organizaion,3.996296289828883e-13,0.2032774405513152,5
3766,European Network of Councils for the Judiciary,Organizaion,4.4498701589306715e-13,0.1938448018950827,6
3767,GreenBuzz Bern,Organizaion,0.0,0.19538636319873684,1
3768,Ragn-Sells,Organizaion,6.200676539270475e-14,0.19118949371620222,2
3769,360° Foodservice,Organizaion,6.289891173301579e-14,0.19919122121670169,2
3770,Industriegewerkschaft Bergbau,Organizaion,0.0,0.19411922252831343,1
3771,Peter G. Peterson Institute for International Economics,Organizaion,1.5534138179618484e-13,0.20421018736541288,3
3772,Koninklijke Vereniging van Gasfabrikanten in Nederland,Organizaion,0.0,0.19849374021909233,1
3773,Cellular Agriculture Europe,Organizaion,0.0,0.1885183464932652,1
3774,WeMove Europe SCE mbH ,Organizaion,0.0,0.17223410394812777,1
3775,Fortum Oyj,Organizaion,1.7235918639079718e-11,0.2537067133391674,21
3776,Vereniging van Nederlandse Gemeenten,Organizaion,1.0755422327943389e-12,0.24130796670630203,6
3777,OneFiber Interconnect Germany GmbH,Organizaion,0.0,0.19103111998042058,1
3778,Expedia Group,Organizaion,1.912388881088083e-12,0.22901573114857698,7
3779,Algemeen Christelijk Vakverbond van België,Organizaion,2.1119674168361677e-12,0.23598772035908647,6
3780,European Confederation of Pharmaceutical Entrepreneurs,Organizaion,2.9193655318083777e-13,0.22711909931284555,5
3781,Malta Business Foundation,Organizaion,3.1352250906956663e-14,0.1788868712867796,2
3782,BHP,Organizaion,0.0,0.1766600508374247,1
3783,Fastned BV,Organizaion,0.0,0.1805034243529307,1
3784,N.V. Nederlandse Gasunie,Organizaion,2.230926221039398e-12,0.24546422178141178,11
3785,Europäische Union der Rechtspfleger (EUR),Organizaion,0.0,0.17746336003357935,1
3786,Eesti Ametiühingute Keskliit,Organizaion,1.369503674817193e-14,0.19472270197658798,2
3787,Organisation des Jeunes pour l'Union Européenne et Africaine,Organizaion,6.813865178739162e-13,0.19723977062882692,2
3788,European Heat Pump Association,Organizaion,1.6447248802906236e-12,0.2425712987975425,7
3789,Eurofinas,Organizaion,6.504275662993212e-15,0.22738375350140055,2
3790,Growing Media Europe,Organizaion,0.0,0.1863989565920238,1
3791,European PVC Window Profiles and related Building Products Association,Organizaion,0.0,0.19511585424478414,1
3792,CMI - Martti Ahtisaari Peace Foundation,Organizaion,1.086842888465324e-12,0.18399579313846376,6
3793,Jeremy Rifkin Enterprises,Organizaion,0.0,0.19566516901598566,1
3794,Royal Association of Netherlands' Shipowners,Organizaion,1.0895744740490402e-13,0.1927731443661303,2
3795,Payments Europe,Organizaion,1.68971095492069e-13,0.23021599056175696,4
3796,Chambre des Métiers du Grand-Duché du Luxembourg,Organizaion,3.485219964969542e-14,0.2138777058786333,3
3797,The Association of Polish Papermakers,Organizaion,4.0013934097926174e-15,0.22795075706519297,2
3798,Association Belge des Consommateurs Test-Achats / Belgische Verbruikersunie Test-Aankoop,Organizaion,0.0,0.19409323055146427,1
3799,The Daphne Caruana Galizia Foundation,Organizaion,1.7116789798546916e-12,0.21898267043615252,9
3800,Arm Limited,Organizaion,4.956799730598702e-14,0.2040254152089114,2
3801,European Inland Waterway Transport (IWT) Platform,Organizaion,0.0,0.1740719138132162,1
3802,Fitch Ratings Ltd,Organizaion,0.0,0.19726661223220188,1
3803,Suomen Ylioppilaskuntien Liitto SYL ry,Organizaion,0.0,0.17294450504499592,1
3804,ABB Ltd,Organizaion,4.221437821602846e-12,0.2607879924953096,10
3805,ABN AMRO Clearing Bank N.V.,Organizaion,4.120466574952827e-15,0.22198643622839642,2
3806,Adamantia Advisory,Organizaion,0.0,0.18927438910650998,1
3807,Investor AB,Organizaion,1.1062579890370973e-12,0.21877021258246734,7
3808,NovaPay LLC,Organizaion,6.846765065602001e-15,0.20448591350610618,2
3809,Pearle*-Live Performance Europe (Performing Arts Employers Associations League Europe),Organizaion,6.773257718540986e-14,0.21815875472996216,4
3810,Environmental Justice Foundation,Organizaion,1.5943359292701258e-12,0.22930555241689454,10
3811,Union des Entreprises Luxembourgeoises,Organizaion,1.5183961358000946e-13,0.2154581165728846,5
3812,Bundesverband der Deutschen Industrie e.V.,Organizaion,6.872291233412933e-11,0.2899225692162633,48
3813,Lithuanian Confederation of Industrialists,Organizaion,4.979812020353391e-12,0.24668157728399864,7
3814,Chambers Ireland,Organizaion,3.4047830212636115e-15,0.20857571584205226,2
3815,Municipios y Asociaciones de Gobiernos Locales,Organizaion,0.0,0.16810244856035253,1
3816,Church Council,Organizaion,1.4619592608191717e-14,0.19024673766311684,2
3817,European Buddhist Union,Organizaion,2.8808846086831254e-13,0.20328151294174213,3
3818,Société nationale SNCF,Organizaion,2.6034245765303302e-12,0.23593833561978284,8
3819,VIVENDI,Organizaion,0.0,0.18938036580813736,1
3820,Bioenergy Europe,Organizaion,4.1182433804391986e-13,0.22306001318971203,4
3821,Dogs Trust,Organizaion,0.0,0.17703608067555307,1
3822,Asociación Valenciana de Empresas del Sector de la Energía,Organizaion,1.5063482947633922e-14,0.2331893183802914,3
3823,Holnap Ifjúsági Alapítvány a Fenntarthatóságért,Organizaion,0.0,0.1944093190788213,1
3824,Federatia Romana de Fotbal,Organizaion,0.0,0.20174165457184326,1
3825,Krajowe Forum Chłodnictwa - Związek Pracodawców,Organizaion,3.93345762708323e-15,0.20096252871742057,2
3826,AIG Europe S.A.,Organizaion,5.066697040891684e-13,0.23707390014252003,3
3827,Instytut Europejskiej Sieci Pamięć i Solidarność,Organizaion,0.0,0.19758928223702146,1
3828,Youth and Environment Europe,Organizaion,0.0,0.20650846629762293,1
3829,Ocelářská unie,Organizaion,1.2746394066202257e-15,0.23679727427597955,2
3830,(SETE) GREEK TOURISM CONFEDERATION,Organizaion,9.33953164428775e-13,0.2030659008585323,5
3831,Japanese Bankers Association,Organizaion,0.0,0.18292770867135388,1
3832,SANOFI,Organizaion,4.369228958189865e-12,0.2484573947110676,10
3833,Europe,Organizaion,3.894358487875096e-12,0.24923855374336804,13
3834,European Association of Research and Technology Organisations,Organizaion,3.674094356330966e-12,0.2070774065835391,9
3835,Ukrainian Business and Trade Association,Organizaion,7.23369803072697e-13,0.20032377154364006,4
3836,Computer & Communications Industry Association,Organizaion,6.58494596537731e-13,0.21306036745406823,6
3837,SOS MEDITERRANEE,Organizaion,0.0,0.17462311557788945,1
3838,Arton Capital,Organizaion,2.0284571515378119e-13,0.18842382827007353,3
3839,MSC Mediterranean Shipping Company S.A.,Organizaion,6.657050870213492e-15,0.2286854026278425,2
3840,All Ladies G100,Organizaion,0.0,0.17876711122073255,1
3841,Inc,Organizaion,1.8336450626673215e-11,0.2678580856343382,18
3842,One Planet Business for Biodiversity,Organizaion,0.0,0.19647974595306328,1
3843,Assogestioni - Italian Investment Management Association,Organizaion,0.0,0.1944093190788213,1
3844,Okta,Organizaion,0.0,0.19536755362162578,1
3845,The Briefing Circle,Organizaion,0.0,0.18627576964734824,1
3846,VAUNET - Verband Privater Medien e. V.,Organizaion,3.706578526168014e-13,0.20871729471778838,3
3847,Isabel NV,Organizaion,4.84825311081501e-14,0.19407466911483437,2
3848,REWE ZENTRALFINANZ eG,Organizaion,4.97971991867747e-14,0.18960330362314778,2
3849,Teollisuuden Voima Oyj,Organizaion,2.6341248335798433e-12,0.22144868073590712,8
3850,Greenchoice,Organizaion,0.0,0.19569158373833218,1
3851,Depository Trust & Clearing Corporation,Organizaion,1.0532567224461977e-13,0.2080582325199918,2
3852,Leaders' Quest Foundation,Organizaion,0.0,0.18764678687008784,1
3853,Netzwerk für Osteuropa-Berichterstattung e.V.,Organizaion,1.4410555098653124e-14,0.18036545913470084,2
3854,THE ESTEE LAUDER COMPANIES INC.,Organizaion,0.0,0.18183936059639438,1
3855,Third Way,Organizaion,8.188544860443023e-14,0.20763674312959135,2
3856,International Federation of Red Cross and Red Crescent Societies,Organizaion,2.2113202561860032e-11,0.25767541075192363,25
3857,Brussels Taxi Fed,Organizaion,0.0,0.18861997174511116,1
3858,Advanced Biofuels Coalition,Organizaion,1.5576028518000195e-12,0.21256048767203636,8
3859,All Policies for a Healthy Europe,Organizaion,1.7388808238090294e-12,0.20394750065322695,5
3860,Federazione italiana industriali produttori esportatori ed importatori di vini,Organizaion,0.0,0.2007359196027617,1
3861,NextChem - Maire Tecnimont Group,Organizaion,0.0,0.17875136525384913,1
3862,European Social Insurance Platform AISBL,Organizaion,5.460219816891368e-13,0.19477503071253072,5
3863,Leadax,Organizaion,0.0,0.18849033120948117,1
3864,Cruelty Free Europe,Organizaion,3.177483653343567e-14,0.1870345793703458,2
3865,Nationaal Circulair Testcentrum,Organizaion,0.0,0.19538636319873684,1
3866,BeeLife European Beekeeping Coordination,Organizaion,0.0,0.19790142960232482,1
3867,Rule of Law Centre at the University of Helsinki,Organizaion,3.8477597816956315e-13,0.2020308611249378,3
3868,Center for Innovative Education,Organizaion,0.0,0.18229016958896235,1
3869,Honorair Consulaat der Nederlanden Amazonas / Rorairma,Organizaion,0.0,0.18849033120948117,1
3870,The Pan European Reserves and Resources Reporting Committee,Organizaion,1.5061515268185152e-15,0.21422087107057655,2
3871,FERROVIE DELLO STATO ITALIANE S.p.A.,Organizaion,3.4318784981481927e-12,0.23011679328722076,10
3872,Petri Lahesmaa Consulting,Organizaion,3.406934090109661e-14,0.18039752524534206,3
3873,ADPA - European Independent Automotive Data Publishers Association,Organizaion,2.0316950913326866e-13,0.22286894067517407,6
3874,Berghof Foundation Operations gGmbH,Organizaion,2.1093865857391126e-14,0.17183160604213235,2
3875,Sandbag Climate Campaign CIC,Organizaion,1.4617242223359346e-13,0.21050120321964982,4
3876,Barilla Center for Food & Nutrition Foundation,Organizaion,0.0,0.1885183464932652,1
3877,rekreaciju i edukaciju- Igre mladih,Organizaion,5.620663315938336e-13,0.18977706291613675,4
3878,Index on Censorship/Writers and Scholars Educational Trust,Organizaion,0.0,0.19536755362162578,1
3879,ISEAL Alliance,Organizaion,5.668148950070303e-14,0.22055339404873173,3
3880,E.ON SE,Organizaion,4.135022658642964e-12,0.2562956227425425,14
3881,International Chemical Secretariat,Organizaion,6.839332992075666e-12,0.2576099926375384,17
3882,AVL List GmbH,Organizaion,1.6391998660835705e-13,0.17998793812970057,2
3883,North European Oil Trade Oy,Organizaion,0.0,0.20264413955624788,1
3884,Kemira Oyj,Organizaion,0.0,0.17726184861031044,1
3885,The Brewers of Europe,Organizaion,1.056410693908268e-12,0.22740923352756612,5
3886,VERBUND AG,Organizaion,4.274376386239307e-12,0.22294239135211144,10
3887,Suomen itsenäisyyden juhlarahasto,Organizaion,1.841946140040343e-11,0.24808684384244883,19
3888,Wind Energy Ireland,Organizaion,0.0,0.19232737542409825,1
3889,European Tourism Association AISBL,Organizaion,2.851398241567645e-14,0.21354013216044446,4
3890,World Vision Brussels & EU Representation ivzw/aisbl,Organizaion,2.143035712113188e-11,0.24751798999878033,24
3891,IMS - Inspiring More Sustainability asbl,Organizaion,1.369503674817193e-14,0.19472270197658798,2
3892,European Technology Platform for organic food and farming,Organizaion,1.211129472964469e-13,0.19065065854987506,2
3893,Tesla Motors Netherlands B.V.,Organizaion,8.98692637528556e-12,0.24401798812014525,15
3894,American Chamber of Commerce to the European Union,Organizaion,8.072212440734912e-11,0.28761337868480724,44
3895,Newsback,Organizaion,2.975953781543563e-14,0.230975848489677,3
3896,LittleBigCode,Organizaion,0.0,0.1842697853484909,1
3897,World Economic Forum,Organizaion,9.897567553717822e-11,0.29223547030700997,46
3898,Long Distance Advisory Council / Consejo Consultivo de Flota de Larga Distancia / Conseil Consultatif de Pêche Lointaine,Organizaion,4.9797199186774715e-14,0.18960330362314778,2
3899,Charita Česká republika,Organizaion,1.6240660119425962e-14,0.18420957083726672,4
3900,Instituto Francisco Sá Carneiro,Organizaion,9.878992914191375e-15,0.19132287502828269,2
3901,Ogólnopolska Federacja Organizacji Pozarządowych,Organizaion,0.0,0.20252280302576692,1
3902,BASF SE,Organizaion,1.9702518350614904e-11,0.27604124160069643,21
3903,European Landowners' Organization asbl,Organizaion,3.3964429915531217e-12,0.2362019600083801,16
3904,UPM-Kymmene Oyj,Organizaion,3.2404707652257514e-12,0.25714647744551444,8
3905,Elering AS,Organizaion,6.200676539270475e-14,0.19118949371620222,2
3906,Fnac Darty,Organizaion,7.789223744779969e-15,0.21662183510524743,2
3907,Cycling Industries Europe,Organizaion,5.621755781158046e-15,0.20207109429453352,3
3908,World Federation of Advertisers,Organizaion,0.0,0.19536755362162578,1
3909,ArcelorMittal,Organizaion,3.3093126400695853e-11,0.28005630381982777,39
3910,Bayerischer Waldbesitzerverband e.V.,Organizaion,0.0,0.20132137613586762,1
3911,association pour l'unification du droit des affaires en Europe,Organizaion,0.0,0.18842382827007353,1
3912,Shape Robotics,Organizaion,0.0,0.1857200380701369,1
3913,MVP Management GmbH,Organizaion,0.0,0.17965651558073653,1
3914,Statkraft AS,Organizaion,1.9767656048984494e-12,0.24338586265620876,11
3915,Community of European Railway and Infrastructure Companies,Organizaion,4.4753001095880344e-12,0.22211277471324753,11
3916,Federation of Trade Unions of Ukraine,Organizaion,1.5061515268185152e-15,0.21422087107057655,2
3917,Deutsche Post DHL Group,Organizaion,6.200031857857715e-12,0.2302786855482934,11
3918,ShareAction Europe,Organizaion,1.748058080216461e-13,0.22573468888345086,2
3919,SA,Organizaion,2.1124891549680203e-11,0.26068079640333974,29
3920,The Digital Circle,Organizaion,0.0,0.1858867495923938,1
3921,Natural Resource Governance Institute,Organizaion,2.0229191056973017e-12,0.20538822767387255,7
3922,Kosmos Energy Ltd.,Organizaion,3.4768936510493745e-13,0.20157333280359166,2
3923,Social Cooperatives and Social and Participative Enterprises,Organizaion,1.4876612305117983e-15,0.21506082828197193,2
3924,AbbVie,Organizaion,1.8489788761600475e-13,0.2232759758834661,2
3925,Nemzeti Agrárgazdasági Kamara,Organizaion,5.038883910956278e-15,0.20139729670722267,2
