Name,Type,TR Country,Category of registration,Level of interest,Fields of interest,Lobbying cost,Members FTE,Orbis Country,Country ISO,City,BvD ID,BvD sectors,NAICS,Last year,Revenue,Shareholders funds,Assets,Nb employees,corporate group size,Entity type,GUO Name,GUO Country ISO,GUO Type,GUO NAICS,GUO Revenue,GUO Assets,GUO Nb employees,Betweenness,Closeness,Degree,Strength
Assarmatori,Organization,ITALY,Trade and business associations,"European, Global, National","Budget, Trade, Competition, Customs, Economy, finance and the euro, Environment, Taxation, Justice and fundamental rights, External relations, Trans-European Networks, Transport, Borders and security, Business and industry, Climate action, Digital economy and society, Education and training, Foreign affairs and security policy, Institutional affairs, International co-operation and development, Maritime affairs and fisheries, Migration and asylum, Single market",100000-199999,3,Italy,IT,ROMA,IT97962810582,,,,,,,,2,GUO,ASSARMATORI,IT,Corporate,,,,,0,0.180973860201413,1,1
Ravensbergen Fournituren,Organization,NETHERLANDS,Companies and groups,National,Digital economy and society,-10000,0,Netherlands,NL,SASSENHEIM,NL28098540,Wholesale,Wholesale Trade Agents and Brokers,2021,,,,1,0,Single location,,,,,,,,0,0.197426872607982,1,1
Freemuse,Organization,,,,,,,Denmark,DK,CHARLOTTENLUND,DK28161921,"Public Administration, Education, Health Social Services","Business, Professional, Labor, Political, and Similar Organizations",2020,,,,1,0,Single location,,,,,,,,0,0.173738497624346,1,1
"Comité du commerce des céréales, aliments du bétail, oléagineux, huile d'olive, huiles et graisses et agrofournitures de l'U.E.",Organization,BELGIUM,Trade and business associations,European,"Agriculture and rural development, Trade, Customs, Economy, finance and the euro, Enlargement, Energy, Environment, Taxation, External relations, Food safety, Transport, Business and industry, Consumers, Institutional affairs, International co-operation and development, Research and innovation, Single market",500000-599999,4.5,Belgium,BE,BRUXELLES,BE0453103430,"Public Administration, Education, Health Social Services","Business, Professional, Labor, Political, and Similar Organizations",2022,,894.001292468905,1050.9535403651,5,0,Single location,,,,,,,,1.76133540963119E-12,0.209246314874507,9,12
ALPLA Werke Alwin Lehner GmbH & Co KG,Organization,AUSTRIA,Companies and groups,Global,"Budget, Economy, finance and the euro, Energy, Environment, Public health, Food safety, Business and industry, Climate action, Consumers, Maritime affairs and fisheries, Research and innovation, Single market",100000-199999,1.5,Austria,AT,HARD,AT9010001608,"Chemicals, Petroleum, Rubber & Plastic",Plastics Product Manufacturing,2023,,,,1060,87,Controlled subs.,LEHNER FAMILY,,One or more named individuals or families,,,,,1.68554912582404E-14,0.205108633910821,2,2
CONSEIL DE COOPERATION ECONOMIQUE,Organization,,,,,,,France,FR,PARIS,FR452782147,"Public Administration, Education, Health Social Services","Business, Professional, Labor, Political, and Similar Organizations", ,,,,,0,Single location,CONSEIL DE COOPERATION ECONOMIQUE,FR,Corporate,"Business, Professional, Labor, Political, and Similar Organizations",,,,9.26756071980008E-12,0.247807158635184,17,26
Bombardier Transportation,Organization,,,,,,,Australia,AU,,AU010699804,Transport Manufacturing,Railroad Rolling Stock Manufacturing,2021,6085000,-3089000,12764000,,0,Single location,,,,,,,,0,0.176215820535891,1,1
Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Organization,GERMANY,Companies and groups,Global,"Agriculture and rural development, Budget, Trade, Culture, Enlargement, Employment and social affairs, Energy, Environment, Youth, Justice and fundamental rights, Regional policy, External relations, Food safety, Transport, Borders and security, Climate action, Digital economy and society, Education and training, European neighbourhood policy, Foreign affairs and security policy, Institutional affairs, Humanitarian aid and civil protection, International co-operation and development, Migration and asylum",3701000000,2.75,Germany,DE,ESCHBORN,DE6070014266,"Public Administration, Education, Health Social Services",National Security and International Affairs,2022,4124657.16199638,383854.415760569,3286094.51379518,25211,1479,Controlled subs.,BUNDESREPUBLIK DEUTSCHLAND,DE,"Public authority, state, government",,,,,1.50457537505485E-12,0.216102487376099,4,4
Les Restaurants du Cœur,Organization,FRANCE,"Non-governmental organisations, platforms and networks and similar",National,"Agriculture and rural development, Employment and social affairs, Food safety, Humanitarian aid and civil protection",185413000,0.75,,,,,,,,,,,,,,,,,,,,,2.42238668235731E-14,0.191956276164529,3,3
AK Public Affairs,Organization,BELGIUM,Professional consultancies,European,"Trade, Competition, Environment, Taxation, Justice and fundamental rights, Transport, Borders and security, Business and industry, Climate action, Consumers, Culture and media, Digital economy and society, Education and training, Research and innovation, Single market",-,6,Belgium,BE,BRUSSEL,BE0782623912,Business Services,"Advertising, Public Relations, and Related Services",2022,,116.706249405742,193.227296491861,3,0,Single location,,,,,,,,2.56011367005842E-13,0.205188763007423,3,3
Associazione Nazionale fra le Imprese Assicuratrici,Organization,ITALY,Trade and business associations,"European, Global, National","Budget, Trade, Competition, Economy, finance and the euro, Employment and social affairs, Environment, Taxation, Justice and fundamental rights, External relations, Banking and financial services, Business and industry, Climate action, Consumers, Digital economy and society, Institutional affairs, Single market",200000-299999,5,,,,,,,,,,,,,,,,,,,,,4.85555131012385E-13,0.200398890045092,6,8
COMMISSARIAT D'INVESTISSEMENT A L'INNOVATION ET LA MOBILISATION ECONOMIQUE,Organization,FRANCE,"Other organisations, public or mixed entities","European, Regional/local","Employment and social affairs, Energy, Environment, Regional policy, Business and industry, Digital economy and society, Education and training, International co-operation and development, Research and innovation",812305,0.5,France,FR,PONT A MOUSSON,FR809032139,"Public Administration, Education, Health Social Services","Business, Professional, Labor, Political, and Similar Organizations", ,,,,,0,Single location, , , , ,,,,1.76082014524186E-14,0.192135018290655,3,3
Finance Latvia Association,Organization,LATVIA,Trade and business associations,National,"Economy, finance and the euro, Taxation, Banking and financial services, Consumers, Digital economy and society, Fraud prevention",-10000,1,,,,,,,,,,,,,,,,,,,,,0,0.187572033829521,1,1
PET Europe - Producers' Association,Organization,BELGIUM,Trade and business associations,"European, National","Trade, Competition, Customs, Energy, Environment, Taxation, Food safety, Climate action, International co-operation and development, Research and innovation, Single market",300000-399999,1,Belgium,BE,BRUXELLES,BE0829158374,Business Services,"Architectural, Engineering, and Related Services",2021,,367.414407141209,383.51318791151,,0,Single location,,,,,,,,0,0.172085126662397,1,1
ΟΡΓΑΝΙΣΜΟΣ ΛΙΜΕΝΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ ΑΕ,Organization,GREECE,Companies and groups,Global,"Trade, Competition, Customs, Economy, finance and the euro, Enlargement, Employment and social affairs, Energy, Environment, Taxation, External relations, Trans-European Networks, Transport, Borders and security, Business and industry, Climate action, Digital economy and society, European neighbourhood policy, Foreign affairs and security policy, Fraud prevention, Institutional affairs, International co-operation and development, Maritime affairs and fisheries, Research and innovation, Single market",50000-99999,1,Greece,GR,THESSALONIKI,GR058231004000,"Transport, Freight & Storage",Support Activities for Water Transportation,2022,91790.4853600264,189199.816824198,267494.618859291,499,5,Controlled subs.,MR NIKOS SAVVIDIS,,One or more named individuals or families,,,,,6.83809397360942E-16,0.177232081230731,2,2
Jaguar Land Rover Limited,Organization,UNITED KINGDOM,Companies and groups,"European, Global, National","Trade, Competition, Customs, Employment and social affairs, Energy, Environment, Taxation, External relations, Transport, Business and industry, Climate action, Consumers, Research and innovation, Single market",300000-399999,1.25,United Kingdom,GB,COVENTRY,GB06477691,Business Services,Management of Companies and Enterprises,2022,28227283.8492393,5245975.54636002,26865978.5647392,38379,170,Controlled subs.,TATA MOTORS LIMITED,IN,"Mutual and pension fund, nominee, trust, trustee",Motor Vehicle Manufacturing,42364,39863,81811,0,0.16320160447445,1,1
European Network of Credit Unions,Organization,UNITED STATES,Trade and business associations,European,"Competition, Economy, finance and the euro, Employment and social affairs, Taxation, Banking and financial services, Business and industry, Consumers, International co-operation and development, Single market",50000-99999,2,,,,,,,,,,,,,,,,,,,,,1.226178517346E-13,0.201524294534166,3,3
European Blind Union,Organization,FRANCE,"Non-governmental organisations, platforms and networks and similar",European,"Budget, Culture, Employment and social affairs, Taxation, Youth, Justice and fundamental rights, Public health, Transport, Communication, Consumers, Culture and media, Digital economy and society, Education and training, European neighbourhood policy, Institutional affairs, Humanitarian aid and civil protection, Research and innovation, Single market",731952,2.5,,,,,,,,,,,,,,,,,,,,,0,0.164491010292254,1,1
Climate Strategy,Organization,SPAIN,Professional consultancies,"European, Global, National, Regional/local","Economy, finance and the euro, Energy, Environment, Banking and financial services, Business and industry, Climate action",100000-199999,2,Spain,ES,MADRID,ESB85655868,Business Services,"Other Professional, Scientific, and Technical Services",2021,673.293869409657,68.7240120643616,525.193127785063,3,0,Single location,,,,,,,,2.09690351961052E-12,0.243478444097939,9,9
Union of European Football Associations,Organization,SWITZERLAND,Trade and business associations,European,"Trade, Competition, Culture, Enlargement, Employment and social affairs, Energy, Environment, Youth, Justice and fundamental rights, Regional policy, External relations, Public health, Food safety, Sport, Borders and security, Business and industry, Climate action, Communication, Consumers, Culture and media, Digital economy and society, Education and training, European neighbourhood policy, Foreign affairs and security policy, Institutional affairs, Humanitarian aid and civil protection, International co-operation and development, Migration and asylum, Research and innovation, Single market",100000-199999,2.25,South Africa,ZA,KATLEHONG,ZA202139070207,"Public Administration, Education, Health Social Services",Individual and Family Services,,,,,,0,Single location,,,,,,,,9.49669789899083E-12,0.215437680618999,15,19
European University Institute,Organization,ITALY,Academic institutions,"European, Global, National","Budget, Trade, Competition, Culture, Economy, finance and the euro, Enlargement, Employment and social affairs, Energy, Environment, Taxation, Youth, Justice and fundamental rights, Regional policy, External relations, Trans-European Networks, Public health, Transport, Banking and financial services, Borders and security, Business and industry, Climate action, Communication, Consumers, Culture and media, Digital economy and society, Education and training, European neighbourhood policy, Foreign affairs and security policy, Institutional affairs, Humanitarian aid and civil protection, International co-operation and development, Migration and asylum, Research and innovation, Single market",78839601,0.5,Italy,IT,FIESOLE,IT80020410488,,,,,,,,0,Single location,,,,,,,,4.26907457039553E-11,0.262978219804729,29,35
